FSA04748_LINE,FSA04748_LINE_NAME,RESIDUAL_FSA_BUCKET,CONTRACTUAL_FSA_BUCKET,MATURITY_DATE,ISSUE_MONTH,CONTRACTUAL_MATURITY,WEIGHTING,COUPON,Market,Start Date,Company Name,Security Name,TIDM,ISIN,Security Description, Money Raised (£m) ,Country of Incorporation,World Region,Market Segment Code,Market Segment,Market Sector Code,Trading Currency
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,10/01/2020,1,5.0,27,N/A,MAIN,12/01/2015,EUROPEAN BANK FOR REC & DEV,NON INT BR NTS 10/01/20(BSKT OF IDX)BRL ,49RI,XS1159913372,Medium Term Loans,5.347390502,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,BRL
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,02/02/2017,2,2.0,68,5.10%,MAIN,02/02/2015,EUROPEAN BANK FOR REC & DEV,5.1% NTS 02/02/17 INR100000             ,63DS,XS1172671130,Medium Term Loans,33.75896468,Luxembourg,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,INR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,26/03/2018,3,3.0,29,2.86%,MAIN,26/03/2015,EUROPEAN BANK FOR REC & DEV,FRN 26/03/18 AMD1000000                 ,66VS,XS1206396332,Medium Term Loans,9.514130951,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,AMD
40,Senior securities,> 3 months <= 6 months,> 1 year <= 2 years,18/04/2016,4,1.0,2,13.94%,MAIN,17/04/2015,EUROPEAN BANK FOR REC & DEV,13.9351% NTS 18/04/16 AMD1000000        ,76UI,XS1215296531,Medium Term Loans,2.479877565,Luxembourg,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,AMD
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,20/05/2020,5,5.0,191,11.43%,MAIN,20/05/2015,EUROPEAN BANK FOR REC & DEV,FRN 20/05/20 RUB10000000                ,80IC,XS1235251755,Medium Term Loans,38.12123315,Luxembourg,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,RUB
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,01/06/2017,6,2.0,70,8.35%,MAIN,01/06/2015,EUROPEAN BANK FOR REC & DEV,8.35% NTS 01/06/17 IDR100000000         ,83CD,XS1238078551,Medium Term Loans,35.11766948,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,IDR
42,Structured notes,> 2 years <= 5 years,> 2 years <= 5 years,04/06/2019,6,4.0,8,N/A,MAIN,04/06/2015,EUROPEAN BANK FOR REC & DEV,KGS LKD FRN 04/06/19 USD1000000         ,67YA,XS1240194511,Medium Term Loans,1.966310546,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,USD
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,24/06/2016,6,1.0,19,6.30%,MAIN,24/06/2015,EUROPEAN BANK FOR REC & DEV,6.3% NTS 24/06/16 INR100000             ,87XP,XS1246886128,Medium Term Loans,18.87311604,Luxembourg,Europe,CRNR,CORP.RETAIL DEBT REG.MKT.,EIDR,INR
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,22/06/2017,6,2.0,19,0.60%,MAIN,22/06/2015,EUROPEAN BANK FOR REC & DEV,FRN 22/06/17 AMD1000000                 ,87PD,XS1248432277,Medium Term Loans,9.587829848,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,AMD
42,Structured notes,> 1 year <= 2 years,> 2 years <= 5 years,24/07/2017,7,2.0,26,7.80%,MAIN,24/07/2015,EUROPEAN BANK FOR REC & DEV,7.8% ELN 24/07/17(AZN LINKED)USD1000000 ,92LG,XS1261517640,Medium Term Loans,12.8262682,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,21/05/2018,5,3.0,0,1.00%,MAIN,21/05/2015,FINLAND(REPUBLIC OF),1% NTS 21/05/18 USD200000 144A          ,80VC,US317873BF38,Medium Term Loans,0,Finland,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,17/12/2018,3,3.8,944,1.00%,MAIN,05/03/2015,FINLAND(REPUBLIC OF),1% NTS 17/12/18 GBP1000                 ,66QZ,XS1198117324,Medium Term Loans,249.0625,Finland,Europe,CRNR,CORP.RETAIL DEBT REG.MKT.,EIDR,GBP
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,21/05/2018,5,3.0,"2,859",1.00%,MAIN,21/05/2015,FINLAND(REPUBLIC OF),1% NTS 21/05/18 USD200000 REG S         ,80VJ,XS1235186241,Medium Term Loans,952.2789484,Finland,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,USD
40,Senior securities,> 5 years <= 10 years,> 10 years,04/06/2025,6,10.0,0,2.38%,MAIN,04/06/2015,FINNVERA PLC,2.375% NTS 04/06/25 USD200000144A       ,67JR,US31808LAA08,Medium Term Loans,0,Finland,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,USD
40,Senior securities,> 5 years <= 10 years,> 10 years,04/06/2025,6,10.0,"3,255",2.38%,MAIN,04/06/2015,FINNVERA PLC,2.375% NTS 04/06/25 USD200000           ,67JH,XS1241947768,Medium Term Loans,325.2638133,Finland,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,USD
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,22/09/2022,9,7.0,"5,102",0.63%,MAIN,23/09/2015,FINNVERA PLC,0.625% NTS 22/09/22 EUR100000           ,12XJ,XS1294518318,Medium Term Loans,728.6235586,Finland,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,24/02/2020,2,5.0,"2,429",2.63%,MAIN,25/02/2015,FIRST GULF BANK P.J.S.C.,2.625% NTS 24/02/20 USD200000           ,33WM,XS1193304596,Medium Term Loans,485.8243902,United Emirates,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,09/04/2018,4,3.0,131,5.00%,MAIN,10/04/2015,FIRST GULF BANK P.J.S.C.,5% NTS 09/04/18 CNY1000000              ,76RW,XS1212129511,Medium Term Loans,43.60956358,United Emirates,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,CNY
42,Structured notes,> 10 years,> 10 years,07/07/2045,7,30.0,480,0.00%,MAIN,07/07/2015,FIRST GULF BANK P.J.S.C.,0% MULTI-CALL NTS 07/07/45 USD1000000   ,88QS,XS1257111895,Medium Term Loans,16.00204826,United Emirates,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,18/08/2018,8,3.0,69,4.50%,MAIN,18/08/2015,FIRST GULF BANK P.J.S.C.,4.5% NTS 18/08/18 CNY1000000            ,93EK,XS1277339021,Medium Term Loans,23.01749329,United Emirates,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,CNY
42,Structured notes,> 10 years,> 10 years,UNDATED,7,UNDATED,N/A,N/A,TRADING ONLY,02/07/2015,FIRST TRUST GLOBAL FUNDS PLC,JAPAN ALPHADEX A JPY UCITS(GBP)         ,FJP ,IE00BWTNM743,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEN,GBX
42,Structured notes,> 10 years,> 10 years,UNDATED,6,UNDATED,N/A,N/A,TRADING ONLY,01/06/2015,FIRST TRUST GLOBAL FUNDS PLC,US LARGE CAP CORE ALPHADEX B USD UC(GBP),FEXD,IE00BWTNMB87,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEN,GBX
42,Structured notes,> 10 years,> 10 years,UNDATED,9,UNDATED,N/A,N/A,TRADING ONLY,01/09/2015,FIRST TRUST GLOBAL FUNDS PLC,ALPHADEX UCITS A                        ,FGBL,IE00BYTH6121,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEN,GBX
42,Structured notes,> 10 years,> 10 years,UNDATED,8,UNDATED,N/A,N/A,TRADING ONLY,18/08/2015,FIRST TRUST GLOBAL FUNDS PLC,US IPO INDEX UCITS A                    ,FPX ,IE00BYTH6238,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEN,GBX
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,30/01/2020,1,5.0,374,2.25%,MAIN,30/01/2015,FIRSTRAND BANK LD,2.25% NTS 30/01/20 EUR100000            ,50RZ,XS1178685084,Medium Term Loans,74.84790178,South Africa,Rest of World,CRNR,CORP.RETAIL DEBT REG.MKT.,NIDR,EUR
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,30/04/2020,4,5.0,"1,649",4.25%,MAIN,30/04/2015,FIRSTRAND BANK LD,4.25% NTS 30/04/20 USD200000            ,78TG,XS1225512026,Medium Term Loans,329.4430849,South Africa,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,8,UNDATED,N/A,N/A,TRADING ONLY,19/08/2015,FUNDLOGIC ALTERNATIVES PLC,MS SCIENT BETA US EQ FCTR USD UCITS     ,USEF,IE00BPYPPK00,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETEU,USD
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,21/01/2020,1,5.0,"3,262",0.33%,MAIN,21/01/2015,GE CAPITAL EUROPEAN FUNDING,FRN 21/01/20 EUR100000                  ,63YU,XS1169331367,Medium Term Loans,652.0322517,Republic of Ireland,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,20/01/2022,1,7.0,"5,349",0.80%,MAIN,21/01/2015,GE CAPITAL EUROPEAN FUNDING,0.8% NTS 20/01/22 EUR100000             ,63VP,XS1169353254,Medium Term Loans,763.8826313,Republic of Ireland,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,16/01/2018,1,3.0,976,0.63%,MAIN,16/01/2015,GE CAPITAL UK FUNDING,FRN 16/01/18 GBP100000                  ,50NV,XS1167300497,Medium Term Loans,325,Republic of Ireland,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 10 years,> 10 years,UNDATED,9,UNDATED,N/A,N/A,MAIN,02/09/2015,GO UCITS ETF SOLUTIONS PLC,LOMBARD ODIER IM EMG MKT GOV BD USD     ,LOCL,IE00BSVYHP04,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETFA,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,9,UNDATED,N/A,N/A,MAIN,02/09/2015,GO UCITS ETF SOLUTIONS PLC,LOMBARD ODIER IM EMG MKT GOV BD USD(EUR),LOCE,IE00BSVYHP04,Structured Products,,Republic of Ireland,Europe,ETF2,EXCHANGE TRADED FUNDS (MULTI-CURRENCY),ETMA,EUR
42,Structured notes,> 10 years,> 10 years,UNDATED,4,UNDATED,N/A,N/A,MAIN,14/04/2015,GO UCITS ETF SOLUTIONS PLC,LOMBARD ODIER IM GBL GOV BD USD         ,CORE,IE00BSVYHQ11,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETFA,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,4,UNDATED,N/A,N/A,MAIN,14/04/2015,GO UCITS ETF SOLUTIONS PLC,LOMBARD ODIER IM GBL GOV BD USD (EUR)   ,COGG,IE00BSVYHQ11,Structured Products,,Republic of Ireland,Europe,ETF2,EXCHANGE TRADED FUNDS (MULTI-CURRENCY),ETMA,EUR
42,Structured notes,> 10 years,> 10 years,UNDATED,4,UNDATED,N/A,N/A,MAIN,14/04/2015,GO UCITS ETF SOLUTIONS PLC,LOMBARD ODIER IM EUR CORP BD EUR        ,FWEC,IE00BSVYHT42,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETFA,EUR
42,Structured notes,> 10 years,> 10 years,UNDATED,4,UNDATED,N/A,N/A,MAIN,14/04/2015,GO UCITS ETF SOLUTIONS PLC,LOMBARD ODIER IM EUR CORP BD EUR (USD)  ,FWEU,IE00BSVYHT42,Structured Products,,Republic of Ireland,Europe,ETF2,EXCHANGE TRADED FUNDS (MULTI-CURRENCY),ETMA,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,4,UNDATED,N/A,N/A,MAIN,14/04/2015,GO UCITS ETF SOLUTIONS PLC,LOMBARD ODIER IM GLOBAL CORP BD USD     ,CRED,IE00BSVYHV63,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETFA,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,4,UNDATED,N/A,N/A,MAIN,14/04/2015,GO UCITS ETF SOLUTIONS PLC,LOMBARD ODIER IM GLOBAL CORP BD USD(EUR),CREE,IE00BSVYHV63,Structured Products,,Republic of Ireland,Europe,ETF2,EXCHANGE TRADED FUNDS (MULTI-CURRENCY),ETMA,EUR
42,Structured notes,> 10 years,> 10 years,UNDATED,9,UNDATED,N/A,N/A,MAIN,28/09/2015,GO UCITS ETF SOLUTIONS PLC,ISE CYBER SECURITY GO UCITS(GBP)        ,ISPY,IE00BYPLS672,Structured Products,,Republic of Ireland,Europe,ETF2,EXCHANGE TRADED FUNDS (MULTI-CURRENCY),EFLN,GBX
42,Structured notes,> 10 years,> 10 years,UNDATED,9,UNDATED,N/A,N/A,MAIN,28/09/2015,GO UCITS ETF SOLUTIONS PLC,ISE CYBER SECURITY GO UCITS(USD)        ,USPY,IE00BYPLS672,Structured Products,,Republic of Ireland,Europe,ETFS,EXCHANGE TRADED FUNDS,ETFN,USD
51,SSPE liability cash flows,> 10 years,> 10 years,16/06/2057,6,42.0,"21,025",0.94%,MAIN,09/06/2015,GOSFORTH FUNDING 2015-1 PLC,MTG BKD FRN 16/06/57 GBP100000 A1       ,83JZ,XS1234349279,Bonds,500,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,GBP
51,SSPE liability cash flows,> 10 years,> 10 years,16/06/2057,6,42.0,"31,537",1.04%,MAIN,09/06/2015,GOSFORTH FUNDING 2015-1 PLC,MTG BKD FRN 16/06/57 GBP100000 A2       ,83KB,XS1234353032,Bonds,750,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,GBP
51,SSPE liability cash flows,> 10 years,> 10 years,16/06/2057,6,42.0,"2,338",1.39%,MAIN,09/06/2015,GOSFORTH FUNDING 2015-1 PLC,MTG BKD FRN 16/06/57 GBP100000 M        ,83KK,XS1234354436,Bonds,55.6,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,GBP
51,SSPE liability cash flows,> 10 years,> 10 years,16/06/2057,6,42.0,"3,503",N/A,MAIN,09/06/2015,GOSFORTH FUNDING 2015-1 PLC,MTG BKD FRN 16/06/57 GBP100000 Z        ,83KR,XS1234354782,Bonds,83.3,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,GBP
40,Senior securities,> 10 years,> 10 years,21/05/2027,5,12.0,"3,148",3.25%,MAIN,21/05/2015,HEATHROW FUNDING LD,3.25% BDS 21/05/27 CAD150000 A34        ,80NH,CA42246QAB47,Medium Term Loans,262.1337916,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,CAD
42,Structured notes,> 10 years,> 10 years,21/09/2036,9,21.0,"2,417",N/A,MAIN,21/09/2015,HEATHROW FUNDING LD,INDEXED BDS 21/09/36 GBP100000 B5       ,12TU,XS1161083487,Medium Term Loans,115,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
41,Primary issuances - dated subordinated securities,> 10 years,> 10 years,11/02/2032,2,17.0,"9,434",1.50%,MAIN,11/02/2015,HEATHROW FUNDING LD,1.5% BDS 11/02/32 EUR100000 SUB A 32    ,63PM,XS1186176571,Medium Term Loans,554.5807802,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
41,Primary issuances - dated subordinated securities,> 10 years,> 10 years,01/10/2029,4,14.5,"1,225",2.65%,MAIN,01/04/2015,HEATHROW FUNDING LD,2.65% BDS 01/10/29 NOK1000000 SUB A-33  ,76HS,XS1202083819,Medium Term Loans,84.418106,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,NOK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,27/08/2018,8,3.0,479,0.22%,MAIN,27/08/2015,HER MAJESTY IN RIGHT OF CANADA,FRN 27/08/18 USD5000000                 ,94BS,XS1280908945,Medium Term Loans,159.5201633,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
42,Structured notes,> 10 years,> 10 years,01/11/2038,4,23.6,"2,920",1.57%,MAIN,17/04/2015,HIGH SPEED RAIL FINANCE (1) PLC,1.566% IDX LK INST BDS 1/11/38 GBP100000,76YK,XS1221050831,Medium Term Loans,123.94074,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,25/04/2022,4,7.1,212,1.35%,MAIN,01/04/2015,HITACHI CAPITAL CORPORATION,FRN 25/04/22 GBP1000000                 ,76JB,XS1206525831,Medium Term Loans,30,UK,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,21/09/2016,1,1.7,47,0.15%,MAIN,21/01/2015,HITACHI CAPITAL(UK) PLC,0.15% NTS 21/09/16 JPY100000000         ,44NJ,XS1169152789,Medium Term Loans,28.18759582,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,JPY
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,20/01/2017,1,2.0,111,0.15%,MAIN,20/01/2015,HITACHI CAPITAL(UK) PLC,0.15% NTS 20/01/17 JPY100000000         ,44LE,XS1169155964,Medium Term Loans,55.59470854,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,JPY
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,29/05/2018,5,3.0,9,1.09%,MAIN,29/05/2015,HITACHI CAPITAL(UK) PLC,FRN 29/05/18 GBP1000000                 ,83BI,XS1239093641,Medium Term Loans,3,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,09/06/2020,6,5.0,33,0.93%,MAIN,09/06/2015,HITACHI CAPITAL(UK) PLC,FRN 09/06/20 USD1000000                 ,83XC,XS1242369830,Medium Term Loans,6.52273172,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,25/05/2018,6,3.0,170,1.63%,MAIN,04/06/2015,HITACHI CAPITAL(UK) PLC,1.625% NTS 25/05/18 HKD2000000          ,67LB,XS1242441613,Medium Term Loans,57.14672167,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,HKD
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,10/07/2017,7,2.0,20,1.08%,MAIN,08/07/2015,HITACHI CAPITAL(UK) PLC,FRN 10/07/17 GBP1000000                 ,88VF,XS1257749033,Medium Term Loans,10,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,10/07/2017,7,2.0,4,N/A,MAIN,08/07/2015,HITACHI CAPITAL(UK) PLC,FRN 10/07/17 NZD1000000                 ,88VY,XS1257749892,Medium Term Loans,2.141694509,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,NZD
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,13/07/2017,7,2.0,20,1.50%,MAIN,14/07/2015,HITACHI CAPITAL(UK) PLC,1.501% NTS 13/07/17 GBP500000           ,89YQ,XS1258930400,Medium Term Loans,10,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,10/09/2020,9,5.0,66,N/A,MAIN,10/09/2015,HITACHI CAPITAL(UK) PLC,FRN 10/09/20 USD1000000                 ,95EG,XS1288462630,Medium Term Loans,13.13542624,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,11/09/2020,9,5.0,16,N/A,MAIN,11/09/2015,HITACHI CAPITAL(UK) PLC,FRN 11/09/20 USD1000000                 ,95JO,XS1288853317,Medium Term Loans,3.283856561,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,25/09/2018,9,3.0,9,1.20%,MAIN,24/09/2015,HITACHI CAPITAL(UK) PLC,1.2% NTS 25/09/18 CAD1000000            ,15SY,XS1291750369,Medium Term Loans,2.943485086,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,CAD
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,21/09/2017,9,2.0,12,2.21%,MAIN,21/09/2015,HITACHI CAPITAL(UK) PLC,2.21% NTS 21/09/17 SGD1000000           ,12UV,XS1294565822,Medium Term Loans,5.955653289,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,SGD
42,Structured notes,> 5 years <= 10 years,> 10 years,23/12/2024,1,10.0,164,N/A,MAIN,05/01/2015,HSBC BANK PLC,LEPO WTS 23/12/24(CHINA CYTS TOURS)USD  ,47SI,GB00BTN21J18,Medium Term Loans,16.4225,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,23/12/2024,1,10.0,197,N/A,MAIN,05/01/2015,HSBC BANK PLC,LEPO WTS 23/12/24(CHINA INTL TRAVEL)USD ,47SB,GB00BTN21K23,Medium Term Loans,19.707,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,30/12/2024,1,10.0,59,N/A,MAIN,06/01/2015,HSBC BANK PLC,LEPO WTS 30/12/24(LUTHAI TEXTILE CO)USD ,49DU,GB00BTZ0DM04,Medium Term Loans,5.92398,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 6 months <= 1 year,> 1 year <= 2 years,21/07/2016,1,1.5,104,N/A,MAIN,28/01/2015,HSBC BANK PLC,LEPO WTS 21/07/16(SHANGHAI JAHWA)USD    ,63BT,GB00BV0LFC66,Medium Term Loans,70.06746426,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 6 months <= 1 year,> 1 year <= 2 years,21/07/2016,1,1.5,32,N/A,MAIN,28/01/2015,HSBC BANK PLC,LEPO WTS 21/07/16(JIANGSU HENGRUI MD)USD,63BS,GB00BV0LL068,Medium Term Loans,21.71565925,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,30/12/2024,1,10.0,66,N/A,MAIN,09/01/2015,HSBC BANK PLC,LEPO WTS 30/12/24(CHINA MERCHANTS)USD   ,10OZ,GB00BV0MCF16,Medium Term Loans,6.602,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,30/12/2024,1,10.0,3,N/A,MAIN,09/01/2015,HSBC BANK PLC,LEPO WTS 30/12/24(GUOSEN SECURITIES)USD ,10OQ,GB00BV0MCH30,Medium Term Loans,0.3301,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,06/01/2025,1,10.0,66,N/A,MAIN,13/01/2015,HSBC BANK PLC,LEPO WTS 06/01/25(DLF INDIA LTD)USD     ,50AP,GB00BV8C4T18,Medium Term Loans,6.5923,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,09/01/2025,1,10.0,13,N/A,MAIN,16/01/2015,HSBC BANK PLC,LEPO WTS 09/01/25(AKZO NOBEL INDIA)USD  ,50NU,GB00BVB33T46,Medium Term Loans,1.31808,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,09/01/2025,1,10.0,18,N/A,MAIN,16/01/2015,HSBC BANK PLC,LEPO WTS 09/01/25(YANTAI SHAUNGTA)USD   ,50NT,GB00BVB33V67,Medium Term Loans,1.82455224,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,09/01/2025,1,10.0,102,N/A,MAIN,16/01/2015,HSBC BANK PLC,LEPO WTS 09/01/25(KWEICHOW MOUTAI)USD   ,50NR,GB00BVB33W74,Medium Term Loans,10.24523813,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,09/01/2025,1,10.0,124,N/A,MAIN,16/01/2015,HSBC BANK PLC,LEPO WTS 09/01/25(DAQIN RAILWAYS)USD    ,50NP,GB00BVB33X81,Medium Term Loans,12.42224496,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,13/01/2025,1,10.0,134,N/A,MAIN,19/01/2015,HSBC BANK PLC,CALL WTS 13/01/25(ZHENGZHOU YUTONG)USD  ,50QG,GB00BVC3DQ02,Medium Term Loans,13.4064502,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,15/01/2025,1,10.0,2,N/A,MAIN,26/01/2015,HSBC BANK PLC,LEPO WTS 15/01/25(BEIJING KUNLUN)USD    ,65RJ,GB00BVG2SB38,Medium Term Loans,0.2198140962,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,16/01/2025,1,10.0,2,N/A,MAIN,26/01/2015,HSBC BANK PLC,LEPO WTS 16/01/25(SPRING AIRLINES CO)USD,65QI,GB00BVG2SD51,Medium Term Loans,0.1960238925,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
