ISIN,PRA_ITEM_4748,SECURITY_NAME,COUPON_RATE,3M_LIBOR,SPREAD,COUPON,COMPANY_NAME,COMPANY_PARENT,ICB_INDUSTRY,INDEX,SECURITY_START_DATE,MATURITY_DATE,DURATION,CURRENT_ISSUANCE,COMPANY_RANK,TIDM,SECURITY_DESCRIPTION,WEIGHTED_AVG,MONEY_RAISED_GBP,COUNTRY_OF_INCORPORATION,WORLD_REGION,MARKET_SEGMENT_CODE,MARKET_SEGMENT,MARKET_SECTOR_CODE,PARENT_CURRENCY,TRADING_CURRENCY
XS0455348044,42,CALL ACCRETING NTS 07/10/39 USD100000   ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,07/10/2009,07/10/2039,30,7,8,76SW,Medium Term Loans,#VALUE!,"15,705,500",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0683768310,42,CALL ACCRETING NTS 07/10/41 USD100000   ,n/a,0.27%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,07/10/2011,07/10/2041,30,5,8,14QZ,Medium Term Loans,#VALUE!,"18,630,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0540040010,42,CALL ACCRETING NTS 08/09/40 USD         ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/07/2011,08/09/2040,29,5,8,47QN,Medium Term Loans,#VALUE!,"30,614,500",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0540040366,42,CALL ACCRETING NTS 08/09/40 USD100000   ,n/a,0.28%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,08/09/2010,08/09/2040,30,6,8,61XG,Medium Term Loans,#VALUE!,"6,438,300",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0390556198,42,CALL ACCRETING NTS 08/10/38 USD100000   ,n/a,3.82%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,09/10/2008,08/10/2038,30,8,8,42ZH,Medium Term Loans,#VALUE!,"11,567,400",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0622485133,42,CALL ACCRETING NTS 10/05/41 USD100000   ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,10/05/2011,10/05/2041,30,5,8,47FR,Medium Term Loans,#VALUE!,"30,923,500",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0514836930,42,CALL ACCRETING NTS 10/06/30 USD100000   ,n/a,0.46%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,10/06/2010,10/06/2030,20,6,8,77SW,Medium Term Loans,#VALUE!,"20,364,535",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0626268444,42,CALL ACCRETING NTS 12/05/41 USD100000   ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/07/2011,12/05/2041,30,5,8,80KB,Medium Term Loans,#VALUE!,"18,368,700",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0841167181,42,CALL ACCRETING NTS 12/10/32 USD200000   ,n/a,0.15%,n/a,N,HSBC BANK MIDDLE EAST LD,HSBC HLDGS.UK,Financials,FTSE 100,12/10/2012,12/10/2032,20,4,918,15TD,Medium Term Loans,#VALUE!,"18,654,600",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0931187826,42,CALL ACCRETING NTS 13/5/43 USD200000    ,n/a,0.15%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,13/05/2013,13/05/2043,30,3,8,15VA,Medium Term Loans,#VALUE!,"19,519,800",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0437318669,42,CALL ACCRETING NTS 13/7/39 USD100000    ,n/a,0.31%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,14/07/2009,13/07/2039,30,7,8,51US,Medium Term Loans,#VALUE!,"12,087,800",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0702041269,42,CALL ACCRETING NTS 14/11/41 USD100000   ,n/a,0.23%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,15/11/2011,14/11/2041,30,5,8,11DU,Medium Term Loans,#VALUE!,"18,869,400",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0900777839,42,CALL ACCRETING NTS 15/03/33 USD200000   ,n/a,0.12%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,15/03/2013,15/03/2033,20,3,8,83BP,Medium Term Loans,#VALUE!,"25,960,245",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0547808773,42,CALL ACCRETING NTS 15/10/40 USD100000   ,n/a,0.27%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,15/10/2010,15/10/2040,30,6,8,78KH,Medium Term Loans,#VALUE!,"9,379,650",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0450428049,42,CALL ACCRETING NTS 15/9/39 USD100000    ,n/a,0.24%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,16/09/2009,15/09/2039,30,7,8,43TR,Medium Term Loans,#VALUE!,"18,335,700",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0450615587,42,CALL ACCRETING NTS 15/9/39 USD100000    ,n/a,0.24%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,16/09/2009,15/09/2039,30,7,8,43TS,Medium Term Loans,#VALUE!,"12,223,800",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0450615660,42,CALL ACCRETING NTS 15/9/39 USD100000    ,n/a,0.24%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,16/09/2009,15/09/2039,30,7,8,43TT,Medium Term Loans,#VALUE!,"6,111,900",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0674792543,42,CALL ACCRETING NTS 16/09/41 USD100000   ,n/a,0.32%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,16/09/2011,16/09/2041,30,5,8,10TI,Medium Term Loans,#VALUE!,"12,789,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0465269370,42,CALL ACCRETING NTS 16/11/39 USD100000   ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,17/11/2009,16/11/2039,30,7,8,93ME,Medium Term Loans,#VALUE!,"6,020,300",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0552611054,42,CALL ACCRETING NTS 16/11/40 USD100000   ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/07/2011,16/11/2040,29,5,8,80JX,Medium Term Loans,#VALUE!,"30,614,500",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0730050514,42,CALL ACCRETING NTS 17/01/42  USD100000  ,n/a,0.14%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,17/01/2012,17/01/2042,30,4,8,48UM,Medium Term Loans,#VALUE!,"13,062,600",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0730650545,42,CALL ACCRETING NTS 17/01/42  USD100000  ,n/a,0.14%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,17/01/2012,17/01/2042,30,4,8,48UL,Medium Term Loans,#VALUE!,"13,062,600",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0624856471,42,CALL ACCRETING NTS 17/05/41 USD100000   ,n/a,0.22%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,17/05/2011,17/05/2041,30,5,8,63UF,Medium Term Loans,#VALUE!,"30,801,500",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0540925475,42,CALL ACCRETING NTS 17/09/30 USD100000   ,n/a,0.25%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,21/09/2010,17/09/2030,20,6,8,61HY,Medium Term Loans,#VALUE!,"31,634,530",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0576074834,42,CALL ACCRETING NTS 18/01/41 USD100000   ,n/a,0.25%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,18/01/2011,18/01/2041,30,5,8,62ME,Medium Term Loans,#VALUE!,"31,470,500",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0901336676,42,CALL ACCRETING NTS 18/03/43 USD200000   ,n/a,0.14%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,18/03/2013,18/03/2043,30,3,8,69OO,Medium Term Loans,#VALUE!,"13,244,600",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0852946440,42,CALL ACCRETING NTS 19/11/42 USD200000   ,n/a,0.22%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,19/11/2012,19/11/2042,30,4,8,16QO,Medium Term Loans,#VALUE!,"9,440,550",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0755565941,42,CALL ACCRETING NTS 19/3/42 USD200000    ,n/a,0.17%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,19/03/2012,19/03/2042,30,4,8,42VX,Medium Term Loans,#VALUE!,"9,473,250",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0430690478,42,CALL ACCRETING NTS 2/6/39 USD100000     ,n/a,0.36%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,02/06/2009,02/06/2039,30,7,8,51PF,Medium Term Loans,#VALUE!,"12,461,800",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0809096166,42,CALL ACCRETING NTS 2/8/32 USD200000     ,n/a,0.21%,n/a,N,HSBC BANK MIDDLE EAST LD,HSBC HLDGS.UK,Financials,FTSE 100,02/08/2012,02/08/2032,20,4,918,99HH,Medium Term Loans,#VALUE!,"12,804,200",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0428183726,42,CALL ACCRETING NTS 20/05/39 USD100000   ,n/a,0.28%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,20/05/2009,20/05/2039,30,7,8,88QU,Medium Term Loans,#VALUE!,"6,268,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0428572548,42,CALL ACCRETING NTS 20/05/39 USD'NWP7259',n/a,0.28%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,20/05/2009,20/05/2039,30,7,8,88QV,Medium Term Loans,#VALUE!,"9,402,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0452146136,42,CALL ACCRETING NTS 20/09/29 USD100000   ,n/a,0.23%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,24/09/2009,20/09/2029,20,7,8,93EB,Medium Term Loans,#VALUE!,"64,192,716",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0527781404,42,CALL ACCRETING NTS 21/07/40 USD100000   ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/07/2011,21/07/2040,29,5,8,47QR,Medium Term Loans,#VALUE!,"18,368,700",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0757048011,42,CALL ACCRETING NTS 21/3/42 USD200000    ,n/a,0.30%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,21/03/2012,21/03/2042,30,4,8,12LU,Medium Term Loans,#VALUE!,"12,631,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0757799845,42,CALL ACCRETING NTS 21/3/42 USD200000    ,n/a,0.30%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,21/03/2012,21/03/2042,30,4,8,12LW,Medium Term Loans,#VALUE!,"12,631,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0593583916,42,CALL ACCRETING NTS 22/02/41 USD100000   ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/07/2011,22/02/2041,30,5,8,80JZ,Medium Term Loans,#VALUE!,"18,368,700",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0424017571,42,CALL ACCRETING NTS 22/4/39 USD100000    ,n/a,0.48%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,22/04/2009,22/04/2039,30,7,8,51NM,Medium Term Loans,#VALUE!,"13,661,600",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0933571670,42,CALL ACCRETING NTS 23/05/43 USD200000   ,n/a,0.15%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,23/05/2013,23/05/2043,30,3,8,73DS,Medium Term Loans,#VALUE!,"13,270,400",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0526639892,42,CALL ACCRETING NTS 23/07/30 USD100000   ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/07/2011,23/07/2030,19,5,8,47QS,Medium Term Loans,#VALUE!,"18,368,700",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0816481666,42,CALL ACCRETING NTS 23/08/32 USD100000   ,n/a,0.23%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,23/08/2012,23/08/2032,20,4,8,13KF,Medium Term Loans,#VALUE!,"1,225,029,435",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0746668259,42,CALL ACCRETING NTS 24/02/42 USD100000   ,n/a,0.18%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,24/02/2012,24/02/2042,30,4,8,42HN,Medium Term Loans,#VALUE!,"9,542,550",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0918580027,42,CALL ACCRETING NTS 24/04/43  USD200000  ,n/a,0.16%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,24/04/2013,24/04/2043,30,3,8,17WF,Medium Term Loans,#VALUE!,"13,109,400",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0933176298,42,CALL ACCRETING NTS 24/05/38 USD200000   ,n/a,0.13%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,24/05/2013,24/05/2038,25,3,8,75ZL,Medium Term Loans,#VALUE!,"46,300,829",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0805075180,42,CALL ACCRETING NTS 24/07/42 USD200000   ,n/a,0.18%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,24/07/2012,24/07/2042,30,4,8,99WJ,Medium Term Loans,#VALUE!,"19,145,700",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0399336329,42,CALL ACCRETING NTS 24/11/38 USD100000   ,n/a,n/a,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,26/11/2008,24/11/2038,30,8,8,59XK,Medium Term Loans,#VALUE!,"13,049,400",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0241098010,42,CALL ACCRETING NTS 25/01/36 USD1000000  ,n/a,2.76%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,29/07/2008,25/01/2036,28,8,8,59GK,Medium Term Loans,#VALUE!,"10,091,400",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0582783352,42,CALL ACCRETING NTS 25/01/41 USD100000   ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/07/2011,25/01/2041,30,5,8,80JY,Medium Term Loans,#VALUE!,"30,614,500",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0592419740,42,CALL ACCRETING NTS 25/02/41 USD100000   ,n/a,0.25%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,28/02/2011,25/02/2041,30,5,8,46MH,Medium Term Loans,#VALUE!,"18,442,800",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0418129820,42,CALL ACCRETING NTS 25/03/39 USD100000   ,n/a,n/a,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,26/03/2009,25/03/2039,30,7,8,55KW,Medium Term Loans,#VALUE!,"10,477,650",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0429119844,42,CALL ACCRETING NTS 26/05/39 USD100000   ,n/a,0.35%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,27/05/2009,26/05/2039,30,7,8,34YE,Medium Term Loans,#VALUE!,"12,536,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0652451831,42,CALL ACCRETING NTS 26/07/2041  USD10000 ,n/a,0.15%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,26/07/2011,26/07/2020,9,5,8,10EZ,Medium Term Loans,#VALUE!,"9,211,800",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0536655789,42,CALL ACCRETING NTS 26/08/40 USD100000   ,n/a,0.21%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/07/2011,26/08/2040,29,5,8,47QO,Medium Term Loans,#VALUE!,"18,368,700",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0776166240,42,CALL ACCRETING NTS 26/4/32 USD200000    ,n/a,0.16%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,26/04/2012,26/04/2032,20,4,8,14OG,Medium Term Loans,#VALUE!,"4,343,360",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0759898579,42,CALL ACCRETING NTS 27/03/42 USD200000   ,n/a,0.18%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,27/03/2012,27/03/2042,30,4,8,42YM,Medium Term Loans,#VALUE!,"12,538,800",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0906863567,42,CALL ACCRETING NTS 27/03/43 USD200000   ,n/a,0.12%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,27/03/2013,27/03/2043,30,3,8,92EI,Medium Term Loans,#VALUE!,"9,928,950",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0907876832,42,CALL ACCRETING NTS 28/03/43 USD200000   ,n/a,0.12%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,28/03/2013,28/03/2043,30,3,8,45NL,Medium Term Loans,#VALUE!,"13,207,400",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0430873637,42,CALL ACCRETING NTS 3/6/39 USD100000     ,n/a,0.33%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,03/06/2009,03/06/2039,30,7,8,84MC,Medium Term Loans,#VALUE!,"12,259,200",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0544725103,42,CALL ACCRETING NTS 5/10/40 USD          ,n/a,0.26%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,05/10/2010,05/10/2040,30,6,8,61TM,Medium Term Loans,#VALUE!,"9,395,850",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0921302401,42,CALL ACCRT NTS 23/4/43 USD200000        ,n/a,0.16%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,23/04/2013,23/04/2043,30,3,8,69OG,Medium Term Loans,#VALUE!,"19,668,600",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0686595744,42,CALL ACCRTNG NTS  11/10/41 USD100000    ,n/a,0.27%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,11/10/2011,11/10/2041,30,5,8,91SD,Medium Term Loans,#VALUE!,"18,630,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0267507332,42,CALL AUTO RESET RNG SNOW NTS 9/21 USD   ,n/a,5.26%,n/a,N,LLOYDS BANK PLC,LLOYDS GRP.,Financials,FTSE 100,13/09/2006,01/09/2021,15,10,6,90SU,Medium Term Loans,#VALUE!,"766,567",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0270790750,42,CALL CMS ACCR NTS 20/10/16 EUR50000     ,n/a,3.53%,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,23/10/2006,20/10/2016,10,10,8,53QM,Medium Term Loans,#VALUE!,"1,341,201",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0211721971,42,CALL CMS ACCR NTS 21/02/17 USD10000     ,n/a,n/a,n/a,N,HSBC BANK PLC,HSBC HLDGS.UK,Financials,FTSE 100,20/02/2006,21/02/2017,11,10,8,32TM,Medium Term Loans,#VALUE!,"2,087,122",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS0543900848,42,CALL CMS LKD SECS 20/10/20 EUR1000      ,n/a,1.03%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,25/10/2010,20/10/2020,10,6,3,80AF,Medium Term Loans,#VALUE!,"17,792,443",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0229574651,42,CALL CMS LKD VAR CAP RTE NTS 26/9/30 EUR,n/a,2.14%,n/a,N,HBOS TREASURY SERVICES PLC,LLOYDS GRP.,Financials,FTSE 100,26/09/2005,26/09/2030,25,11,148,49AZ,Medium Term Loans,#VALUE!,"6,818,501",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR,EUR
XS0374595931,42,CALL CMS RANGE ACCRL NTS 15/07/18 USD   ,n/a,2.67%,n/a,N,LLOYDS BANK PLC,LLOYDS GRP.,Financials,FTSE 100,15/07/2008,15/07/2018,10,8,6,42TS,Medium Term Loans,#VALUE!,"4,985,700",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,USD,USD
XS0628021387,42,CALL CMS RGE ACC NTS 19/7/16 USD100000  ,n/a,0.17%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,19/07/2011,19/07/2016,5,5,3,99XY,Structured Products,#VALUE!,"3,070,600",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
GB00B3WYB850,42,CALL COMMODITY WTS 22/2/16(AGRI BSKT)GBP,n/a,0.78%,n/a,N,BARCLAYS BANK PLC,BARCLAYS,Financials,FTSE 100,28/02/2011,22/02/2016,5,5,3,46MA,Medium Term Loans,#VALUE!,"1,155,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS0211865620,42,CALL CORR NTS 7/2/20 USD50000           ,n/a,2.69%,n/a,N,LLOYDS BANK PLC,LLOYDS GRP.,Financials,FTSE 100,07/02/2005,07/02/2020,15,11,6,40ED,Medium Term Loans,#VALUE!,"1,590,246",UK,Europe,MISC,MISCELLANEOUS (NON QUOTED),DIPS,USD,USD
XS0431150902,42,CALL DATED TIER 2 NTS 29/5/39 GBP50000  ,n/a,1.23%,n/a,N,PRUDENTIAL PLC,PRUDENTIAL,Financials,FTSE 100,29/05/2009,29/05/2039,30,7,103,67ZM,Medium Term Loans,#VALUE!,"400,000,000",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP,GBP
XS1234759170,42,CALL DL RGE ACR NTS 26/05/25 USD1000000 ,n/a,0.15%,n/a,N,LLOYDS BANK PLC,LLOYDS GRP.,Financials,FTSE 100,26/05/2015,26/05/2025,10,1,6,82CI,Medium Term Loans,#VALUE!,"15,914,444",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS1234759337,42,CALL DL RGE ACRL NTS 26/05/25 USD1000000,n/a,0.15%,n/a,N,LLOYDS BANK PLC,LLOYDS GRP.,Financials,FTSE 100,26/05/2015,26/05/2025,10,1,6,81TW,Medium Term Loans,#VALUE!,"15,914,444",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS1176510532,42,CALL DUAL ACC NT 12/02/25 USD1000000    ,n/a,0.16%,n/a,N,LLOYDS BANK PLC,LLOYDS GRP.,Financials,FTSE 100,12/02/2015,12/02/2025,10,1,6,54LD,Medium Term Loans,#VALUE!,"6,528,694",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
XS1176677158,42,CALL DUAL ACC NTS 05/02/25 USD1000000   ,n/a,0.15%,n/a,N,LLOYDS BANK PLC,LLOYDS GRP.,Financials,FTSE 100,05/02/2015,05/02/2025,10,1,6,63OM,Medium Term Loans,#VALUE!,"16,610,192",UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD,USD
